Train_No,Start_Time,End_Time,Journey_Duration_Hours
12330,19:10:00,17:25:00,22.25
12331,23:55:00,12:35:00,12.67
12332,22:45:00,11:30:00,12.75
12333,20:00:00,12:00:00,16.0
12334,15:40:00,07:30:00,15.83
12335,09:00:00,20:00:00,11.0
12336,08:05:00,18:30:00,10.42
12337,10:10:00,12:25:00,2.25
12338,13:10:00,15:40:00,2.5
12339,17:20:00,21:40:00,4.33
12340,05:55:00,10:25:00,4.5
12341,18:20:00,21:35:00,3.25
12342,05:30:00,08:45:00,3.25
12343,22:05:00,08:00:00,9.92
12344,20:00:00,06:00:00,10.0
12345,15:50:00,09:50:00,18.0
12346,12:30:00,05:10:00,16.67
12347,11:55:00,15:35:00,3.67
12348,16:35:00,20:15:00,3.67
12349,17:30:00,13:00:00,19.5
12350,23:45:00,20:00:00,20.25
12351,20:35:00,06:15:00,9.67
12352,21:10:00,06:35:00,9.42
12353,08:15:00,07:20:00,23.08
12354,19:20:00,18:55:00,23.58
12355,07:00:00,10:30:00,3.5
12356,20:10:00,23:05:00,2.92
12357,12:10:00,17:20:00,5.17
12358,05:55:00,11:35:00,5.67
12359,20:05:00,05:30:00,9.42
12360,20:05:00,05:15:00,9.17
12361,19:45:00,06:15:00,10.5
12362,11:05:00,23:15:00,12.17
12363,09:05:00,20:20:00,11.25
12364,08:30:00,19:40:00,11.17
12365,06:00:00,13:55:00,7.92
12366,14:25:00,22:15:00,7.83
12367,11:15:00,08:00:00,20.75
12368,14:40:00,12:25:00,21.75
12369,13:00:00,16:40:00,3.67
12370,23:50:00,03:15:00,3.42
12371,08:15:00,23:45:00,15.5
12372,01:10:00,16:30:00,15.33
12373,09:05:00,12:45:00,3.67
12374,11:00:00,14:40:00,3.67
12375,14:40:00,21:55:00,7.25
12376,16:00:00,22:45:00,6.75
12377,23:15:00,12:10:00,12.92
12378,17:45:00,06:45:00,13.0
12379,13:10:00,19:45:00,6.58
12380,10:55:00,17:25:00,6.5
12381,08:15:00,06:05:00,21.83
12382,17:35:00,16:55:00,23.33
12383,17:00:00,20:55:00,3.92
12384,06:45:00,10:40:00,3.92
12389,05:45:00,20:45:00,15.0
12390,07:00:00,21:40:00,14.67
12391,08:00:00,05:10:00,21.17
12392,13:10:00,10:10:00,21.0
12393,17:35:00,07:50:00,14.25
12394,17:25:00,07:35:00,14.17
12395,18:45:00,15:10:00,20.42
12396,23:55:00,23:05:00,23.17
12397,14:20:00,04:35:00,14.25
12398,12:10:00,03:15:00,15.08
12401,16:10:00,11:50:00,19.67
12402,20:00:00,14:45:00,18.75
12405,05:40:00,07:30:00,1.83
12406,15:20:00,15:50:00,0.5
12407,08:15:00,17:35:00,9.33
12408,09:30:00,18:35:00,9.08
12409,03:30:00,07:30:00,4.0
12410,15:20:00,19:05:00,3.75
12411,07:00:00,11:30:00,4.5
12412,17:30:00,21:55:00,4.42
12413,14:05:00,08:20:00,18.25
12414,18:10:00,12:20:00,18.17
12415,16:35:00,06:50:00,14.25
12416,21:10:00,11:40:00,14.5
12417,21:30:00,07:00:00,9.5
12418,21:20:00,06:50:00,9.5
12419,06:00:00,15:05:00,9.08
12420,12:25:00,21:25:00,9.0
12421,11:00:00,22:05:00,11.08
12422,14:30:00,23:45:00,9.25
12423,19:20:00,10:20:00,15.0
12424,16:10:00,08:00:00,15.83
12425,20:40:00,05:45:00,9.08
12426,19:40:00,05:00:00,9.33
12427,16:00:00,06:35:00,14.58
12428,21:15:00,11:00:00,13.75
12431,19:15:00,12:40:00,17.42
12432,10:55:00,04:55:00,18.0
12433,06:10:00,10:25:00,4.25
12434,15:55:00,20:15:00,4.33
12435,18:10:00,13:55:00,19.75
12436,09:25:00,07:25:00,22.0
12437,12:45:00,10:25:00,21.67
12438,15:55:00,14:00:00,22.08
12439,17:55:00,10:50:00,16.92
12440,16:00:00,09:00:00,17.0
12441,14:00:00,10:55:00,20.92
12442,15:45:00,12:00:00,20.25
12443,08:30:00,11:50:00,3.33
12444,19:10:00,20:30:00,1.33
12445,20:50:00,08:40:00,11.83
12446,19:00:00,06:45:00,11.75
12447,17:05:00,05:25:00,12.33
12448,20:10:00,08:35:00,12.42
12449,11:20:00,23:45:00,12.42
12450,02:05:00,14:45:00,12.67
12451,23:45:00,06:35:00,6.83
12452,23:55:00,06:30:00,6.58
12453,17:10:00,10:50:00,17.67
12454,16:00:00,10:30:00,18.5
12455,22:45:00,13:15:00,14.5
12456,16:45:00,07:20:00,14.58
12457,23:35:00,07:20:00,7.75
12458,22:30:00,06:10:00,7.67
12459,13:40:00,21:45:00,8.08
12460,06:15:00,14:15:00,8.0
12461,21:15:00,08:00:00,10.75
12462,19:45:00,06:40:00,10.92
12463,22:25:00,08:35:00,10.17
12464,19:00:00,05:40:00,10.67
12465,06:00:00,22:15:00,16.25
12466,05:55:00,22:30:00,16.58
12467,23:55:00,12:35:00,12.67
12468,16:15:00,04:50:00,12.58
12469,17:20:00,11:50:00,18.5
12470,20:10:00,14:50:00,18.67
12471,07:55:00,17:10:00,9.25
12472,09:10:00,18:05:00,8.92
12473,11:30:00,17:10:00,5.67
12474,09:10:00,14:15:00,5.08
12475,05:30:00,17:10:00,11.67
12476,09:10:00,20:50:00,11.67
12477,05:15:00,17:10:00,11.92
12478,09:10:00,21:00:00,11.83
12479,18:45:00,11:35:00,16.83
12480,13:30:00,06:30:00,17.0
12481,13:10:00,20:40:00,7.5
12482,05:55:00,13:35:00,7.67
12483,09:20:00,19:45:00,10.42
12484,05:55:00,15:15:00,9.33
12485,11:00:00,22:30:00,11.5
12486,14:45:00,23:45:00,9.0
12487,20:00:00,21:00:00,1.0
12488,07:30:00,08:25:00,0.92
12489,13:40:00,12:00:00,22.33
12490,14:35:00,13:10:00,22.58
12491,05:00:00,11:50:00,6.83
12492,20:10:00,02:10:00,6.0
12493,05:15:00,05:35:00,0.33
12494,21:35:00,21:25:00,23.83
12495,05:20:00,13:15:00,7.92
12496,22:45:00,05:45:00,7.0
12497,06:40:00,14:20:00,7.67
12498,15:10:00,22:50:00,7.67
12501,06:15:00,13:00:00,6.75
12502,23:45:00,08:45:00,9.0
12503,10:15:00,13:30:00,3.25
12504,20:10:00,21:15:00,1.08
12505,09:45:00,19:20:00,9.58
12506,06:45:00,16:50:00,10.08
12507,16:55:00,19:00:00,2.08
12508,19:55:00,22:40:00,2.75
12509,23:40:00,06:00:00,6.33
12510,06:20:00,11:40:00,5.33
12511,06:35:00,17:15:00,10.67
12512,06:15:00,15:20:00,9.08
12513,07:30:00,06:00:00,22.5
12514,06:20:00,04:00:00,21.67
12515,12:40:00,17:15:00,4.58
12516,19:55:00,22:40:00,2.75
12517,21:40:00,15:55:00,18.25
12518,21:00:00,15:00:00,18.0
12519,07:50:00,04:25:00,20.58
12520,21:00:00,17:30:00,20.5
12521,23:00:00,13:00:00,14.0
12522,10:15:00,22:50:00,12.58
12523,08:15:00,12:10:00,3.92
12524,15:05:00,18:35:00,3.5
12525,21:40:00,02:25:00,4.75
12526,10:20:00,15:00:00,4.67
12527,05:35:00,13:30:00,7.92
12529,15:50:00,02:35:00,10.75
12530,05:00:00,14:50:00,9.83
12531,06:00:00,11:00:00,5.0
12532,16:35:00,21:35:00,5.0
12533,19:45:00,19:50:00,0.08
12534,08:25:00,08:40:00,0.25
12535,14:10:00,07:15:00,17.08
12536,12:20:00,05:05:00,16.75
12537,20:10:00,06:00:00,9.83
12538,07:30:00,17:45:00,10.25
12539,10:50:00,08:50:00,22.0
12540,20:00:00,16:40:00,20.67
12541,21:50:00,04:00:00,6.17
12542,11:10:00,17:00:00,5.83
12545,16:45:00,06:00:00,13.25
12546,11:20:00,00:45:00,13.42
12547,22:15:00,13:40:00,15.42
12548,16:55:00,08:20:00,15.42
12549,12:00:00,21:10:00,9.17
12550,05:00:00,14:20:00,9.33
12551,08:30:00,14:00:00,5.5
12552,14:00:00,18:25:00,4.42
12553,09:30:00,06:45:00,21.25
12554,19:50:00,17:15:00,21.42
12555,16:35:00,10:00:00,17.42
12556,16:20:00,09:45:00,17.42
12557,12:35:00,07:50:00,19.25
12558,14:50:00,10:25:00,19.58
12559,19:40:00,08:10:00,12.5
12560,18:55:00,07:00:00,12.08
12561,14:00:00,12:30:00,22.5
12562,20:40:00,19:15:00,22.58
12565,08:35:00,05:30:00,20.92
12566,14:15:00,11:15:00,21.0
12567,07:00:00,11:00:00,4.0
12568,12:45:00,16:45:00,4.0
12569,12:00:00,08:20:00,20.33
12570,16:55:00,13:35:00,20.67
12572,20:00:00,09:20:00,13.33
12577,16:00:00,23:30:00,7.5
12578,07:20:00,14:25:00,7.08
12581,22:30:00,12:20:00,13.83
12582,22:35:00,11:10:00,12.58
12587,14:20:00,12:35:00,22.25
12588,22:45:00,20:30:00,21.75
12589,06:35:00,15:10:00,8.58
12590,07:20:00,15:20:00,8.0
12591,06:35:00,04:20:00,21.75
12592,17:20:00,15:05:00,21.75
12593,22:45:00,09:35:00,10.83
12594,22:45:00,09:45:00,11.0
12595,20:00:00,08:50:00,12.83
12596,20:00:00,07:50:00,11.83
12597,08:30:00,12:15:00,3.75
12598,14:20:00,18:35:00,4.25
12601,20:20:00,12:25:00,16.08
12602,13:25:00,05:40:00,16.25
12603,16:45:00,05:45:00,13.0
12604,16:50:00,05:55:00,13.08
12605,15:45:00,23:00:00,7.25
12606,05:05:00,12:10:00,7.08
12607,15:35:00,21:35:00,6.0
12608,06:30:00,12:15:00,5.75
12609,13:35:00,20:05:00,6.5
12610,08:00:00,14:30:00,6.5
12611,06:10:00,10:25:00,4.25
12612,15:55:00,20:15:00,4.33
12613,11:30:00,14:00:00,2.5
12614,15:00:00,17:30:00,2.5
12615,19:15:00,07:10:00,11.92
12616,17:50:00,06:20:00,12.5
12617,13:15:00,13:15:00,0.0
12618,09:15:00,10:15:00,1.0
12619,15:20:00,07:30:00,16.17
12620,14:35:00,06:35:00,16.0
12621,22:00:00,07:05:00,9.08
12622,22:30:00,07:10:00,8.67
12623,19:45:00,11:45:00,16.0
12624,14:50:00,07:30:00,16.67
12625,11:15:00,13:45:00,2.5
12626,11:25:00,14:45:00,3.33
12627,19:20:00,10:30:00,15.17
12628,21:15:00,13:40:00,16.42
12629,13:45:00,13:00:00,23.25
12630,08:45:00,06:20:00,21.58
12631,20:10:00,07:10:00,11.0
12632,19:45:00,06:55:00,11.17
12633,17:15:00,06:15:00,13.0
12634,17:20:00,06:25:00,13.08
12635,13:40:00,21:20:00,7.67
12636,07:00:00,14:35:00,7.58
12637,21:40:00,05:55:00,8.25
12638,20:35:00,04:55:00,8.33
12639,07:50:00,14:00:00,6.17
12640,15:00:00,21:05:00,6.08
12641,19:15:00,18:00:00,22.75
12642,07:10:00,08:45:00,1.58
12643,14:15:00,17:10:00,2.92
12644,05:50:00,11:05:00,5.25
12645,19:00:00,17:10:00,22.17
12646,05:50:00,05:55:00,0.08
12647,15:05:00,14:15:00,23.17
12648,08:35:00,09:15:00,0.67
12649,22:00:00,09:15:00,11.25
12650,06:25:00,19:35:00,13.17
12651,00:30:00,18:00:00,17.5
12652,07:10:00,03:25:00,20.25
12653,23:30:00,05:15:00,5.75
12654,22:40:00,04:40:00,6.0
12655,07:35:00,16:05:00,8.5
12656,09:35:00,18:25:00,8.83
12657,23:15:00,05:10:00,5.92
12658,22:40:00,04:35:00,5.92
12659,14:45:00,13:50:00,23.08
12660,23:05:00,21:50:00,22.75
12661,21:05:00,08:50:00,11.75
12662,18:15:00,05:55:00,11.67
12663,16:10:00,03:30:00,11.33
12664,16:20:00,03:10:00,10.83
12665,16:10:00,10:25:00,18.25
12666,07:50:00,03:10:00,19.33
12667,18:55:00,08:10:00,13.25
12668,17:05:00,05:30:00,12.42
12669,17:40:00,11:45:00,18.08
12670,21:00:00,14:25:00,17.42
12671,21:05:00,06:15:00,9.17
12672,19:45:00,05:05:00,9.33
12673,22:10:00,06:15:00,8.08
12674,22:40:00,06:45:00,8.08
12675,06:10:00,13:45:00,7.58
12676,14:55:00,22:30:00,7.58
12677,06:15:00,16:55:00,10.67
12678,09:10:00,19:50:00,10.67
12679,14:30:00,22:15:00,7.75
12680,06:15:00,13:50:00,7.58
12681,22:30:00,06:40:00,8.17
12682,23:30:00,07:20:00,7.83
12683,17:00:00,04:15:00,11.25
12684,18:50:00,06:00:00,11.17
12685,17:00:00,09:05:00,16.08
12686,16:20:00,08:00:00,15.67
12687,23:35:00,04:45:00,5.17
12688,06:45:00,12:45:00,6.0
12689,18:20:00,11:05:00,16.75
12690,19:40:00,12:25:00,16.75
12691,23:30:00,09:40:00,10.17
12692,18:25:00,05:15:00,10.83
12693,19:30:00,06:35:00,11.08
12694,20:00:00,07:40:00,11.67
12695,15:25:00,07:35:00,16.17
12696,17:15:00,10:00:00,16.75
12697,15:15:00,06:35:00,15.33
12698,20:20:00,12:25:00,16.08
12701,21:50:00,12:10:00,14.33
12702,14:45:00,04:55:00,14.17
12703,07:25:00,09:05:00,1.67
12704,15:55:00,17:45:00,1.83
12705,15:00:00,21:50:00,6.83
12706,07:40:00,14:25:00,6.75
12707,05:40:00,18:00:00,12.33
12708,07:10:00,21:35:00,14.42
12709,18:50:00,05:40:00,10.83
12710,22:55:00,09:15:00,10.33
12711,06:00:00,13:00:00,7.0
12712,14:05:00,21:10:00,7.08
12713,06:25:00,11:55:00,5.5
12714,16:15:00,22:10:00,5.92
12715,09:30:00,20:20:00,10.83
12716,05:35:00,16:00:00,10.42
12717,12:40:00,19:00:00,6.33
12718,06:05:00,12:10:00,6.08
12719,17:40:00,00:30:00,6.83
12720,20:30:00,03:05:00,6.58
12721,22:30:00,04:05:00,5.58
12722,23:00:00,05:00:00,6.0
12723,06:25:00,09:05:00,2.67
12724,17:25:00,19:35:00,2.17
12725,13:00:00,21:50:00,8.83
12726,05:15:00,14:05:00,8.83
12727,17:25:00,06:15:00,12.83
12728,17:15:00,05:50:00,12.58
12729,22:00:00,10:00:00,12.0
12730,21:20:00,09:20:00,12.0
12731,16:40:00,07:05:00,14.42
12732,20:05:00,10:35:00,14.5
12733,18:25:00,06:25:00,12.0
12734,18:05:00,06:05:00,12.0
12735,20:30:00,08:20:00,11.83
12736,16:45:00,05:00:00,12.25
12737,20:20:00,06:35:00,10.25
12738,21:15:00,07:30:00,10.25
12739,20:30:00,08:10:00,11.67
12740,20:30:00,07:40:00,11.17
12741,19:05:00,12:10:00,17.08
12742,14:00:00,08:55:00,18.92
12747,05:45:00,12:10:00,6.42
12748,13:45:00,20:00:00,6.25
12749,20:40:00,04:35:00,7.92
12750,22:30:00,06:25:00,7.92
12757,08:20:00,13:40:00,5.33
12758,15:05:00,20:25:00,5.33
12759,18:10:00,08:00:00,13.83
12760,18:30:00,08:15:00,13.75
12761,22:40:00,10:55:00,12.25
12762,19:15:00,08:10:00,12.92
12763,17:00:00,05:50:00,12.83
12764,18:30:00,07:00:00,12.5
12765,15:10:00,14:50:00,23.67
12766,06:45:00,06:35:00,23.83
12767,15:15:00,19:15:00,4.0
12768,14:50:00,18:55:00,4.08
12769,15:10:00,04:05:00,12.92
12770,17:40:00,06:35:00,12.92
12771,22:00:00,08:15:00,10.25
12772,22:00:00,08:25:00,10.42
12773,16:05:00,18:30:00,2.42
12774,05:40:00,09:05:00,3.42
12775,20:10:00,06:55:00,10.75
12776,20:45:00,07:25:00,10.67
12777,06:45:00,06:30:00,23.75
12778,12:50:00,12:40:00,23.83
12779,15:10:00,06:20:00,15.17
12780,15:00:00,06:30:00,15.5
12781,20:10:00,17:10:00,21.0
12782,05:50:00,04:55:00,23.08
12783,18:55:00,07:40:00,12.75
12784,17:55:00,06:50:00,12.92
12785,19:05:00,06:25:00,11.33
12786,18:20:00,05:40:00,11.33
12791,10:00:00,18:55:00,8.92
12792,12:15:00,21:30:00,9.25
12795,17:30:00,22:50:00,5.33
12796,05:30:00,10:45:00,5.25
12797,20:05:00,08:55:00,12.83
12798,17:30:00,06:20:00,12.83
12801,21:45:00,04:25:00,6.67
12802,22:25:00,05:20:00,6.92
12803,08:20:00,17:10:00,8.83
12804,05:50:00,17:30:00,11.67
12805,06:15:00,18:45:00,12.5
12806,07:10:00,19:40:00,12.5
12807,06:25:00,16:45:00,10.33
12808,08:35:00,18:10:00,9.58
12809,20:35:00,05:50:00,9.25
12810,20:15:00,05:20:00,9.08
12811,00:15:00,03:45:00,3.5
12812,09:40:00,13:35:00,3.92
12813,17:30:00,21:30:00,4.0
12814,06:15:00,10:20:00,4.08
12815,10:55:00,17:05:00,6.17
12816,06:25:00,12:05:00,5.67
12817,14:40:00,13:55:00,23.25
12818,19:45:00,16:45:00,21.0
12819,15:50:00,20:50:00,5.0
12820,07:05:00,12:20:00,5.25
12821,06:00:00,14:20:00,8.33
12822,11:45:00,20:15:00,8.5
12823,12:00:00,09:05:00,21.08
12824,17:25:00,15:10:00,21.75
12825,23:45:00,20:55:00,21.17
12826,06:55:00,04:55:00,22.0
12827,16:50:00,22:20:00,5.5
12828,05:30:00,11:20:00,5.83
12829,21:10:00,17:20:00,20.17
12830,12:00:00,08:55:00,20.92
12831,17:40:00,08:00:00,14.33
12832,20:15:00,09:30:00,13.25
12833,00:15:00,13:30:00,13.25
12834,23:55:00,13:25:00,13.5
12835,18:25:00,05:00:00,10.58
12836,08:30:00,19:05:00,10.58
12837,22:35:00,07:00:00,8.42
12838,20:20:00,04:50:00,8.5
12839,23:45:00,03:50:00,4.08
12840,23:45:00,04:00:00,4.25
12841,14:50:00,17:00:00,2.17
12842,08:45:00,11:50:00,3.08
12843,17:30:00,07:25:00,13.92
12844,18:40:00,08:55:00,14.25
12845,07:30:00,10:50:00,3.33
12846,08:25:00,11:10:00,2.75
12847,11:10:00,14:20:00,3.17
12848,15:30:00,18:40:00,3.17
12849,11:35:00,09:45:00,22.17
12850,17:40:00,16:50:00,23.17
12851,08:55:00,08:55:00,0.0
12852,21:10:00,20:15:00,23.08
12853,18:20:00,10:30:00,16.17
12854,15:40:00,07:55:00,16.25
12855,15:55:00,23:00:00,7.08
12856,06:30:00,13:40:00,7.17
12857,06:35:00,09:57:00,3.37
12858,10:25:00,13:50:00,3.42
12859,06:00:00,12:30:00,6.5
12860,13:50:00,21:20:00,7.5
12861,15:05:00,01:10:00,10.08
12862,02:40:00,13:30:00,10.83
12863,20:35:00,07:15:00,10.67
12864,19:35:00,06:25:00,10.83
12865,08:30:00,14:10:00,5.67
12866,14:40:00,20:30:00,5.83
12867,23:30:00,08:50:00,9.33
12868,12:30:00,22:40:00,10.17
12869,11:05:00,19:30:00,8.42
12870,14:35:00,23:15:00,8.67
12871,06:55:00,20:15:00,13.33
12872,05:15:00,18:50:00,13.58
12873,13:40:00,13:55:00,0.25
12874,19:45:00,19:55:00,0.17
12875,10:55:00,21:45:00,10.83
12876,06:25:00,16:50:00,10.42
12877,16:40:00,10:50:00,18.17
12878,16:00:00,11:20:00,19.33
12879,00:15:00,07:15:00,7.0
12880,07:10:00,13:35:00,6.42
12881,20:55:00,05:40:00,8.75
12882,22:15:00,07:05:00,8.83
12883,06:25:00,11:50:00,5.42
12884,15:35:00,21:15:00,5.67
12885,07:45:00,13:00:00,5.25
12886,13:20:00,19:00:00,5.67
12887,20:55:00,05:40:00,8.75
12888,22:15:00,07:05:00,8.83
12889,18:35:00,05:00:00,10.42
12890,08:30:00,19:00:00,10.5
12891,04:20:00,10:00:00,5.67
12892,17:10:00,22:50:00,5.67
12893,06:45:00,13:40:00,6.92
12894,14:30:00,21:40:00,7.17
12895,20:55:00,05:40:00,8.75
12896,22:15:00,07:05:00,8.83
12897,18:35:00,18:40:00,0.08
12898,12:00:00,13:15:00,1.25
12901,22:05:00,06:35:00,8.5
12902,22:00:00,06:25:00,8.42
12903,21:25:00,05:30:00,8.08
12904,21:25:00,05:05:00,7.67
12905,07:50:00,03:35:00,19.75
12906,22:50:00,18:25:00,19.58
12907,16:35:00,13:45:00,21.17
12908,21:35:00,16:35:00,19.0
12909,16:35:00,09:40:00,17.08
12910,15:35:00,08:10:00,16.58
12911,15:40:00,16:40:00,1.0
12912,18:45:00,18:20:00,23.58
12913,20:35:00,08:25:00,11.83
12914,19:00:00,06:50:00,11.83
12915,18:30:00,10:10:00,15.67
12916,15:20:00,07:40:00,16.33
12917,17:05:00,10:40:00,17.58
12918,13:55:00,06:10:00,16.25
12919,12:25:00,18:25:00,6.0
12920,06:55:00,12:50:00,5.92
12921,17:55:00,22:35:00,4.67
12922,05:25:00,10:10:00,4.75
12923,21:25:00,08:25:00,11.0
12924,19:00:00,05:40:00,10.67
12925,12:00:00,19:20:00,7.33
12926,08:10:00,14:45:00,6.58
12927,23:40:00,05:55:00,6.25
12928,22:30:00,04:45:00,6.25
12929,07:15:00,13:25:00,6.17
12930,14:50:00,21:05:00,6.25
12931,14:20:00,21:40:00,7.33
12932,06:00:00,13:00:00,7.0
12933,13:40:00,21:25:00,7.75
12934,04:55:00,12:35:00,7.67
12935,06:50:00,11:10:00,4.33
12936,16:05:00,20:25:00,4.33
12937,17:40:00,13:05:00,19.42
12938,23:00:00,16:30:00,17.5
12939,15:35:00,13:40:00,22.08
12940,09:15:00,08:05:00,22.83
12941,17:30:00,10:20:00,16.83
12942,19:50:00,11:10:00,15.33
12943,20:15:00,19:10:00,22.92
12944,08:00:00,07:35:00,23.58
12946,19:55:00,07:15:00,11.33
12947,21:40:00,04:30:00,6.83
12948,23:35:00,05:20:00,5.75
12949,08:10:00,08:05:00,23.92
12950,21:25:00,20:30:00,23.08
12951,17:00:00,08:35:00,15.58
12952,16:25:00,08:15:00,15.83
12953,17:40:00,10:55:00,17.25
12954,16:50:00,09:45:00,16.92
12955,18:50:00,12:40:00,17.83
12956,14:00:00,07:40:00,17.67
12957,17:40:00,07:30:00,13.83
12958,19:55:00,09:40:00,13.75
12959,00:05:00,17:50:00,17.75
12960,18:30:00,12:00:00,17.5
12961,19:10:00,09:15:00,14.08
12962,16:20:00,06:10:00,13.83
12963,19:00:00,07:15:00,12.25
12964,18:15:00,06:35:00,12.33
12967,17:40:00,06:15:00,12.58
12968,19:35:00,09:45:00,14.17
12969,09:20:00,06:15:00,20.92
12970,19:35:00,18:00:00,22.42
12971,21:30:00,10:30:00,13.0
12972,18:35:00,08:40:00,14.08
12973,22:25:00,08:20:00,9.92
12974,21:05:00,07:10:00,10.08
12975,10:20:00,06:15:00,19.92
12976,19:35:00,15:45:00,20.17
12977,20:25:00,12:08:00,15.72
12978,21:20:00,03:20:00,6.0
12979,15:50:00,10:45:00,18.92
12980,20:25:00,14:20:00,17.92
12981,19:40:00,07:50:00,12.17
12982,17:15:00,05:05:00,11.83
12983,17:55:00,06:45:00,12.83
12984,20:50:00,09:40:00,12.83
12985,06:00:00,10:30:00,4.5
12986,17:35:00,22:05:00,4.5
12987,22:55:00,02:45:00,3.83
12988,12:50:00,16:00:00,3.17
12989,14:35:00,08:15:00,17.67
12990,19:20:00,12:40:00,17.33
12991,06:00:00,13:30:00,7.5
12992,14:00:00,21:30:00,7.5
12993,22:45:00,16:10:00,17.42
12994,19:45:00,13:00:00,17.25
12995,15:50:00,08:55:00,17.08
12996,21:35:00,14:20:00,16.75
13005,19:10:00,08:55:00,13.75
13006,18:40:00,07:20:00,12.67
13007,09:35:00,07:00:00,21.42
13008,21:00:00,19:30:00,22.5
13009,20:25:00,07:35:00,11.17
13010,20:00:00,06:55:00,10.92
13011,15:25:00,22:50:00,7.42
13012,04:30:00,11:25:00,6.92
13013,07:15:00,09:35:00,2.33
13014,18:40:00,21:25:00,2.75
13015,10:40:00,13:45:00,3.08
13016,14:10:00,17:15:00,3.08
13017,06:05:00,12:00:00,5.92
13018,15:40:00,21:45:00,6.08
13019,21:45:00,09:25:00,11.67
13020,21:55:00,12:40:00,14.75
13021,15:45:00,08:25:00,16.67
13022,10:00:00,04:00:00,18.0
13023,19:50:00,11:15:00,15.42
13024,12:20:00,03:40:00,15.33
13027,22:40:00,04:20:00,5.67
13028,07:50:00,13:55:00,6.08
13033,21:25:00,09:45:00,12.33
13034,15:30:00,04:15:00,12.75
13043,22:50:00,15:45:00,16.92
13044,20:30:00,12:15:00,15.75
13049,13:50:00,10:20:00,20.5
13050,18:10:00,15:45:00,21.58
13053,08:35:00,13:50:00,5.25
13054,17:30:00,22:40:00,5.17
13063,07:55:00,19:30:00,11.58
13064,20:30:00,06:15:00,9.75
13071,21:35:00,07:10:00,9.58
13072,19:30:00,05:30:00,10.0
13103,18:20:00,22:55:00,4.58
13104,05:35:00,10:25:00,4.83
13105,13:20:00,06:10:00,16.83
13106,08:50:00,03:35:00,18.75
13109,07:10:00,09:25:00,2.25
13110,13:45:00,16:00:00,2.25
13113,06:50:00,11:20:00,4.5
13114,16:20:00,21:25:00,5.08
13117,16:10:00,20:45:00,4.58
13118,06:40:00,11:20:00,4.67
13119,21:15:00,11:40:00,14.42
13120,18:15:00,10:55:00,16.67
13121,20:05:00,10:30:00,14.42
13122,14:10:00,05:15:00,15.08
13129,07:10:00,08:55:00,1.75
13130,16:20:00,18:10:00,1.83
13131,19:50:00,09:45:00,13.92
13132,17:10:00,07:30:00,14.33
13133,21:15:00,21:40:00,0.42
13134,08:40:00,10:55:00,2.25
13135,20:55:00,10:55:00,14.0
13136,12:40:00,03:45:00,15.08
13137,11:25:00,06:05:00,18.67
13138,08:00:00,03:45:00,19.75
13141,13:40:00,07:15:00,17.58
13142,11:45:00,04:35:00,16.83
13145,19:30:00,06:50:00,11.33
13146,17:50:00,05:35:00,11.75
13147,19:35:00,09:40:00,14.08
13148,15:25:00,05:10:00,13.75
13149,20:30:00,12:10:00,15.67
13150,15:30:00,08:15:00,16.75
13151,11:45:00,09:10:00,21.42
13152,18:55:00,15:45:00,20.83
13153,22:15:00,06:00:00,7.75
13154,21:35:00,05:20:00,7.75
13155,20:55:00,11:00:00,14.08
13156,12:55:00,03:45:00,14.83
13157,20:55:00,09:15:00,12.33
13158,14:40:00,03:45:00,13.08
13159,20:55:00,11:05:00,14.17
13160,14:35:00,03:20:00,12.75
13161,12:55:00,22:35:00,9.67
13162,05:30:00,14:25:00,8.92
13163,20:10:00,12:35:00,16.42
13164,14:20:00,07:15:00,16.92
13165,22:45:00,13:00:00,14.25
13166,22:25:00,12:25:00,14.0
13167,12:10:00,16:35:00,4.42
13168,04:40:00,08:45:00,4.08
13169,20:10:00,12:35:00,16.42
13170,14:20:00,07:15:00,16.92
13185,17:45:00,08:50:00,15.08
13186,16:35:00,06:55:00,14.33
13187,07:20:00,12:15:00,4.92
13188,14:05:00,18:45:00,4.67
13201,23:45:00,11:30:00,11.75
13202,22:15:00,09:55:00,11.67
13205,23:00:00,06:15:00,7.25
13206,09:00:00,14:50:00,5.83
13225,10:45:00,20:00:00,9.25
13226,07:10:00,15:05:00,7.92
13233,16:30:00,20:25:00,3.92
13234,07:40:00,11:45:00,4.08
13235,14:25:00,23:35:00,9.17
13236,04:55:00,13:05:00,8.17
13237,11:50:00,12:55:00,1.08
13238,14:50:00,17:30:00,2.67
13239,11:50:00,12:55:00,1.08
13240,14:50:00,17:30:00,2.67
13241,07:35:00,15:00:00,7.42
13242,23:55:00,06:50:00,6.92
13243,17:45:00,23:35:00,5.83
13244,04:15:00,10:15:00,6.0
13245,14:40:00,03:20:00,12.67
13246,23:15:00,11:30:00,12.25
13247,05:00:00,03:20:00,22.33
13248,23:15:00,21:55:00,22.67
13249,05:05:00,10:10:00,5.08
13250,10:50:00,16:45:00,5.92
13257,15:45:00,10:40:00,18.92
13258,13:30:00,07:30:00,18.0
13287,07:25:00,07:45:00,0.33
13288,20:25:00,20:40:00,0.25
13301,05:35:00,11:25:00,5.83
13302,13:20:00,18:45:00,5.42
13303,05:10:00,12:00:00,6.83
13304,16:00:00,23:05:00,7.08
13305,06:00:00,09:55:00,3.92
